-- Bus
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000141', 'D0297', 'D0453', 'B0218', TO_DATE('2025-04-05 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-05 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000144', 'D0179', NULL, 'B0359', TO_DATE('2025-01-24 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-24 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000145', 'D0381', 'D0104', 'B0072', TO_DATE('2025-02-21 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-21 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000148', 'D0033', NULL, 'B0424', TO_DATE('2025-03-19 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-19 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000149', 'D0263', 'D0427', 'B0163', TO_DATE('2025-04-12 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-12 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000151', 'D0486', NULL, 'B0342', TO_DATE('2025-01-20 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-20 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000154', 'D0141', 'D0394', 'B0031', TO_DATE('2025-02-13 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-13 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000158', 'D0348', NULL, 'B0491', TO_DATE('2025-03-08 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-08 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000159', 'D0012', 'D0254', 'B0235', TO_DATE('2025-04-06 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-06 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000164', 'D0213', NULL, 'B0145', TO_DATE('2025-01-27 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-27 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000168', 'D0378', 'D0008', 'B0338', TO_DATE('2025-02-24 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-24 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000172', 'D0085', NULL, 'B0056', TO_DATE('2025-03-22 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-22 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000173', 'D0313', 'D0463', 'B0206', TO_DATE('2025-04-18 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-18 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000174', 'D0203', NULL, 'B0445', TO_DATE('2025-01-09 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-09 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000177', 'D0351', 'D0157', 'B0138', TO_DATE('2025-02-11 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-11 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000179', 'D0032', NULL, 'B0323', TO_DATE('2025-03-15 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-15 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000180', 'D0243', 'D0411', 'B0016', TO_DATE('2025-04-24 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-24 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000181', 'D0477', NULL, 'B0191', TO_DATE('2025-01-28 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-28 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000184', 'D0169', 'D0027', 'B0392', TO_DATE('2025-02-27 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-28 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000185', 'D0361', NULL, 'B0123', TO_DATE('2025-03-23 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-23 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000186', 'D0096', 'D0276', 'B0301', TO_DATE('2025-04-02 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-02 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000189', 'D0232', NULL, 'B0024', TO_DATE('2025-01-16 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000190', 'D0446', 'D0106', 'B0466', TO_DATE('2025-02-19 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-20 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000192', 'D0159', NULL, 'B0228', TO_DATE('2025-03-12 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-12 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000193', 'D0320', 'D0480', 'B0401', TO_DATE('2025-04-07 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-08 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000194', 'D0009', NULL, 'B0119', TO_DATE('2025-01-29 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-30 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000196', 'D0258', 'D0057', 'B0333', TO_DATE('2025-02-02 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-03 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000197', 'D0493', NULL, 'B0077', TO_DATE('2025-03-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000200', 'D0125', 'D0307', 'B0284', TO_DATE('2025-04-08 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-09 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000202', 'D0365', NULL, 'B0454', TO_DATE('2025-01-30 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-31 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000203', 'D0077', 'D0246', 'B0185', TO_DATE('2025-02-20 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-21 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000205', 'D0284', NULL, 'B0363', TO_DATE('2025-03-14 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-15 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000209', 'D0462', 'D0014', 'B0048', TO_DATE('2025-04-19 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000211', 'D0145', NULL, 'B0214', TO_DATE('2025-01-07 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-08 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000214', 'D0336', 'D0497', 'B0436', TO_DATE('2025-02-25 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-26 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000216', 'D0062', NULL, 'B0165', TO_DATE('2025-03-05 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-06 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000218', 'D0274', 'D0117', 'B0345', TO_DATE('2025-04-27 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-28 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000221', 'D0440', NULL, 'B0099', TO_DATE('2025-01-14 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-15 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000222', 'D0100', 'D0323', 'B0281', TO_DATE('2025-02-17 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-18 03:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000224', 'D0306', NULL, 'B0499', TO_DATE('2025-03-13 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-14 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000227', 'D0465', 'D0084', 'B0245', TO_DATE('2025-04-11 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-12 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000228', 'D0120', NULL, 'B0420', TO_DATE('2025-01-08 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-09 03:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000229', 'D0332', 'D0484', 'B0154', TO_DATE('2025-02-22 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-23 04:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000230', 'D0016', NULL, 'B0379', TO_DATE('2025-03-09 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-10 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000232', 'D0218', 'D0034', 'B0094', TO_DATE('2025-04-26 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-27 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000237', 'D0384', NULL, 'B0263', TO_DATE('2025-01-22 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-23 03:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000238', 'D0048', 'D0207', 'B0455', TO_DATE('2025-02-06 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-07 04:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000239', 'D0270', NULL, 'B0193', TO_DATE('2025-03-06 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-07 03:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000240', 'D0452', 'D0066', 'B0378', TO_DATE('2025-04-14 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-15 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000242', 'D0103', NULL, 'B0043', TO_DATE('2025-01-25 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-26 04:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000244', 'D0345', 'D0215', 'B0238', TO_DATE('2025-02-03 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-04 05:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000247', 'D0036', NULL, 'B0413', TO_DATE('2025-03-17 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-18 04:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000248', 'D0228', 'D0385', 'B0157', TO_DATE('2025-04-20 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-21 03:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000250', 'D0412', NULL, 'B0337', TO_DATE('2025-01-23 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-24 05:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000251', 'D0059', 'D0236', 'B0087', TO_DATE('2025-02-24 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-25 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000252', 'D0290', NULL, 'B0270', TO_DATE('2025-03-24 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-25 05:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000253', 'D0498', 'D0019', 'B0485', TO_DATE('2025-04-13 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-14 04:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000257', 'D0182', NULL, 'B0207', TO_DATE('2025-01-01 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-02 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000259', 'D0350', 'D0443', 'B0386', TO_DATE('2025-02-05 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-06 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000260', 'D0013', NULL, 'B0122', TO_DATE('2025-03-04 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-05 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000262', 'D0223', 'D0094', 'B0317', TO_DATE('2025-04-25 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-26 05:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000266', 'D0389', NULL, 'B0063', TO_DATE('2025-01-26 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-27 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000268', 'D0093', 'D0269', 'B0251', TO_DATE('2025-02-04 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-04 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000269', 'D0257', NULL, 'B0442', TO_DATE('2025-03-25 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000270', 'D0448', 'D0107', 'B0186', TO_DATE('2025-04-19 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-20 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000271', 'D0113', NULL, 'B0361', TO_DATE('2025-01-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-02 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000274', 'D0327', 'D0293', 'B0035', TO_DATE('2025-02-08 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-08 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
